CASEID,WGT2011_2015,WGT2013_2017,WGT2015_2019,WGT2011_2017,WGT2013_2019,WGT2011_2019
51028,6400.3581215,,,4595.0643252,,3508.771368
51030,6143.4882224,,,3008.0117102,,2071.859853
51031,5169.2115149,,,3698.2537586,,2935.8643224
51032,1753.3079497,,,1259.0786534,,975.75953749
51033,4089.1813614,,,2747.2649139,,2142.5468949
51036,8664.4555539,,,5813.3157655,,4507.3642306
51038,1900.1677335,,,1355.2111155,,1031.8754524
51041,39574.78,,,29365.5,,21350.08
51042,6005.2177928,,,4210.7121918,,3474.017348
51043,14170.518989,,,9947.673804,,8207.4952481
51044,1153.9353804,,,576.3166,,394.0221
51045,5226.0019762,,,3663.2331558,,3022.3009008
51047,3492.5673897,,,1262.7011744,,637.1696125
51049,2070.3824854,,,1266.5518098,,955.77626282
51050,5921.9524622,,,3975.4687674,,3089.8494366
51052,4512.7672496,,,3162.1126033,,2608.834118
51053,1786.544282,,,1273.4093978,,969.33732872
51055,2281.2099641,,,1460.8693981,,1173.4992328
51056,1952.4620542,,,1250.6399902,,1004.2801009
51057,1194.6504286,,,744.09165682,,556.87139431
51058,2341.6173842,,,1561.414788,,1234.4095553
51061,1047.9791672,,,576.3166,,572.87144918
51063,2465.2665004,,,1723.5333131,,1421.8846946
51067,4818.4432456,,,3238.4764549,,2526.0260632
51068,10371.60642,,,7195.7134233,,5364.1494192
51069,1196.6929074,,,855.56429626,,663.90740769
51070,17676.404022,,,12713.106087,,9715.0847966
51071,3547.4398818,,,2637.6410054,,1959.6556394
51073,13334.014254,,,7242.1905494,,4978.3227783
51074,2174.5091828,,,2343.9089205,,1613.3546759
51075,4234.5757757,,,3088.838028,,2326.643085
51077,1414.3740304,,,1028.1008933,,672.61610396
51078,1412.8207551,,,1428.8706191,,993.52213024
51080,2525.1771936,,,1699.1711584,,1334.1616454
51081,2227.7237965,,,1665.0400842,,1218.6352153
51082,3981.8448007,,,2675.8061055,,2021.3649606
51083,3143.1364301,,,1899.8253347,,1365.9367912
51084,1691.5782145,,,1179.9379344,,973.37259271
51085,6117.068728,,,4378.0186115,,3478.1458317
51089,4079.0975995,,,2554.6643715,,1820.0519069
51090,1489.3319546,,,1120.8619889,,804.02828433
51092,7752.006702,,,4966.2317622,,3573.15077
51094,16491.819582,,,10037.164084,,9210.1723123
51098,6352.5455127,,,3053.1126347,,2183.7926175
51099,3882.1205089,,,2484.6279245,,1997.5491643
51101,1141.1844585,,,809.51568522,,631.377358
51102,2186.0570881,,,1556.9746304,,1241.6196569
51103,2075.7981879,,,1150.0366429,,729.28600754
51104,7633.621007,,,5482.9358093,,4187.5568283
51105,1366.9374858,,,976.67350089,,777.94273494
51111,4768.9497892,,,1756.9321592,,1013.4563846
51112,14197.799023,,,9521.4022628,,7367.3778623
51113,1880.9426925,,,1189.6886125,,902.51032608
51115,3158.932186,,,1890.7730135,,1652.3663526
51116,2368.1638628,,,1354.8194237,,877.20848725
51117,4888.7210051,,,3283.0643223,,2555.8041404
51119,10838.136301,,,7606.3331602,,6275.6914566
51120,2741.0390498,,,2317.6787669,,1572.6436082
51122,2590.376629,,,1363.4457485,,985.25406288
51125,3611.4579979,,,1926.5226371,,1423.7109375
51127,6678.3334994,,,4304.546307,,3318.6311554
51129,2466.036341,,,1762.6008182,,1343.3284181
51131,2986.3030458,,,2224.0958424,,1644.577373
51132,4892.604852,,,3499.8826485,,2777.6140326
51133,8516.3780894,,,5975.0598719,,4929.753209
51134,4187.3486384,,,3001.8370929,,2290.7353123
51135,1821.9506019,,,1271.537909,,1048.9503087
51136,10580.903137,,,7604.7930302,,5809.7351012
51137,7666.870398,,,4920.5802692,,3866.8714937
51139,6009.5286553,,,4034.1566297,,3135.1148548
51142,2429.3356065,,,2591.4292483,,1838.562559
51146,4037.688417,,,2590.0239793,,1988.7170743
51147,1540.998776,,,1088.3356377,,835.14002723
51150,880.5852,,,576.3166,,394.0221
51152,3307.7828835,,,2177.0157218,,1728.4853225
51153,11569.474205,,,6440.6877109,,4321.5649252
51154,6503.6984219,,,4702.8424975,,3637.238789
51158,7058.5086634,,,5068.8911996,,3871.0161285
51161,3017.3632219,,,1658.937595,,1177.0821562
51162,7528.9757193,,,5446.1104262,,4211.6661482
51164,4278.5975297,,,3067.5305387,,2340.9585222
51165,39574.78,,,29365.5,,21350.08
51167,19058.821091,,,13559.416432,,10494.000365
51168,1205.1859799,,,772.76803465,,619.62850383
51169,1040.1353526,,,576.3166,,394.0221
51171,3727.1120341,,,2444.1950165,,1942.921019
51172,2302.1933205,,,1630.2362516,,1254.8424117
51174,2550.4157657,,,1990.4445315,,1381.971425
51176,2520.5867391,,,1613.9472919,,1296.7156209
51177,6476.6703558,,,4541.9559746,,3747.3214472
51178,1749.7057509,,,1220.7784909,,1007.0695014
51180,7432.4855394,,,4987.7296797,,3870.5971376
51181,8206.2404208,,,5298.1114726,,4233.4486728
51184,1895.4249174,,,1420.8886668,,1141.8114098
51186,7832.4660319,,,5494.5415021,,4533.2849672
51187,2115.1556387,,,1417.1226743,,1118.6020039
51189,3288.7912206,,,1752.5392117,,1199.8127808
51191,4061.7056804,,,2673.121839,,1884.2163372
51193,1769.9269235,,,1271.1264675,,985.0705729
51195,3448.1619861,,,2314.9824591,,1748.1263247
51196,2448.9008066,,,1747.3569536,,1379.5389853
51197,3007.8848658,,,2148.2377103,,1699.3410769
51198,1430.2986762,,,1021.561415,,813.80944067
51199,8411.5152051,,,4565.7909442,,3139.7189611
51200,8399.2694309,,,5892.7790274,,4861.8645625
51202,32349.348937,,,21698.37891,,16904.042812
51203,13431.45393,,,9553.2477848,,7391.2200937
51204,39574.78,,,29365.5,,21350.08
51205,2265.3833525,,,1833.4099358,,1513.8067854
51206,1370.9618997,,,979.52457656,,780.22082458
51207,12561.903907,,,8425.1318752,,6521.8344116
51208,1971.1183171,,,1394.5412524,,1072.2964786
51209,2617.4508747,,,1854.6706794,,1428.6670248
51210,2261.0834381,,,1600.9697905,,1232.1755182
51211,13474.83158,,,9688.2389612,,7402.5476094
51215,5282.5012568,,,3779.5005789,,3000.6788655
51216,2638.553333,,,1689.3851774,,1357.4375419
51217,3502.9054683,,,2604.8201493,,1934.6495715
51218,10153.010665,,,7044.0465074,,5251.2002029
51220,1253.1744923,,,830.94855419,,624.32137474
51221,880.5852,,,753.17653041,,586.43287202
51224,2966.9775671,,,3025.4804797,,2078.889085
51225,1382.3486738,,,1042.0177294,,743.95718495
51227,1499.3064081,,,960.85368202,,771.02354555
51230,1168.5789272,,,810.43483192,,608.91187455
51231,5946.6751465,,,3992.0363007,,3102.6278254
51234,2087.0712223,,,1457.8123384,,1202.6424465
51236,11691.410064,,,5915.9661082,,4091.415637
51242,2960.1033057,,,2071.2069246,,1708.7447903
51245,3154.9947708,,,2523.2011102,,2147.796631
51246,2486.6883696,,,1592.2697879,,1279.2668327
51247,3751.4690661,,,2520.9521232,,1967.993883
51248,7398.0933202,,,4064.7229853,,2785.1201258
51251,3702.4103894,,,2380.4186344,,1866.1787544
51252,4344.3297189,,,2822.7131724,,2236.5959395
51255,2082.3339522,,,1403.8724201,,1097.0928603
51259,1097.9086237,,,762.82415369,,629.21849227
51261,7215.3029554,,,3767.0325341,,2638.3974998
51262,9889.7461759,,,6428.3612287,,5429.3236724
51263,2283.9830412,,,1397.6360567,,1209.4958683
51266,6912.3320571,,,6660.9557029,,4576.4546117
51267,6718.8624328,,,4824.3673383,,3684.0755129
51276,3101.0009478,,,2983.8128901,,2124.9228417
51278,8699.9145369,,,6475.0787205,,4503.7018978
51279,8927.0601826,,,5989.2962886,,4643.096419
51282,4401.9368454,,,2872.5723339,,2408.8442383
51283,1441.836244,,,1029.7351464,,820.34048196
51285,3549.9170938,,,2485.6116085,,2050.663657
51286,6042.8845087,,,4056.5095507,,3152.3554609
51292,2450.151104,,,1630.568012,,1289.9113103
51293,7205.1250627,,,5221.4651366,,4297.416927
51296,2446.5605185,,,1302.8460245,,890.22373953
51299,3225.4550764,,,2062.6557967,,1579.650152
51300,2390.5997903,,,1592.6243633,,1259.4580795
51306,1605.9838406,,,1054.6407887,,851.34029266
51308,10177.396165,,,8055.0893539,,5341.5090347
51310,15130.023143,,,7681.1842129,,5571.2574407
51315,1801.2525934,,,1217.1165595,,958.07889684
51316,2211.1321831,,,1478.6249973,,1114.7832101
51317,16503.615834,,,11450.246887,,8532.5808307
51318,9962.7630527,,,6991.2936656,,5768.2319245
51319,6905.3708591,,,7488.3187813,,5147.4052673
51320,1569.5973894,,,1116.7561101,,876.47799924
51321,37162.383959,,,23747.775651,,19040.983039
51322,3482.8542476,,,1406.7126585,,794.00410936
51323,28877.307762,,,21305.181023,,16182.373425
51324,3578.2448682,,,2328.0738798,,1849.0541853
51326,4048.1968114,,,2601.9755176,,2040.6823141
51327,3452.2267679,,,2320.4194197,,1813.3248196
51332,3290.9614546,,,2166.2977989,,1719.8832141
51334,3158.8650629,,,1131.1705959,,640.85883664
51335,2589.5495197,,,1742.3092998,,1367.4337044
51336,1973.299699,,,1263.9653547,,1015.0060342
51338,880.5852,,,576.3166,,466.90840029
51340,1784.3459365,,,1462.0903536,,1024.4132953
51341,9428.1512844,,,6049.0916241,,4755.7143306
51343,9645.7758692,,,6270.2823206,,5295.0428967
51345,9286.9991944,,,6516.5002415,,5376.4872464
51349,3297.6043773,,,2356.0128249,,1865.0933989
51350,2437.7785419,,,1726.7604781,,1329.6004891
51353,1577.5380702,,,1064.125122,,844.356372
51354,1127.1800756,,,793.73472486,,606.97142501
51355,15558.51874,,,10070.287402,,7790.9790194
51359,1467.1690314,,,1035.7756396,,794.43227382
51361,11295.047645,,,7927.360245,,6540.565917
51362,3472.1414917,,,2620.1613137,,2110.5213797
51364,2754.9924986,,,1952.587685,,1504.5038104
51365,2551.2968249,,,1718.3193541,,1342.0087419
51366,4320.7667969,,,2341.2702455,,1525.4226005
51367,1456.185544,,,1027.9564052,,788.3762716
51369,6616.8025965,,,3703.1824498,,2467.6152479
51373,2809.6058849,,,2923.7376842,,2073.9644608
51375,3805.8998225,,,2494.3953561,,1983.2113596
51376,22778.192993,,,15271.423602,,11802.317399
51377,2789.1316388,,,1780.437134,,1523.3272224
51379,4509.2867021,,,4691.0284134,,2467.9293877
51381,880.5852,,,625.0676253,,485.7703068
51384,2235.739684,,,1461.2563021,,1169.9168629
51387,3169.6884046,,,2269.185918,,1730.6171264
51389,6747.0561763,,,3578.832143,,2635.5286299
51390,7262.6883708,,,4696.9188989,,3750.9369257
51391,7466.6756407,,,5345.9020985,,4250.273599
51392,2490.6955774,,,2552.3301066,,1882.6834005
51393,2087.0712223,,,1457.8123384,,1202.6424465
51394,15486.635478,,,11136.610864,,8509.8405079
51395,26420.734682,,,18938.986561,,15094.13869
51396,3069.9845545,,,3155.3883275,,1591.3750296
51398,3196.9427001,,,1682.8834448,,1125.8628548
51399,2745.9296686,,,2786.7696647,,1497.3811537
51400,14146.706984,,,10171.946871,,7772.3465072
51401,1620.6130621,,,1156.3886768,,921.54021456
51403,1403.3885978,,,576.3166,,394.0221
51404,1354.8527917,,,962.74997101,,753.61980613
51405,4480.4187705,,,3139.3844787,,2590.0814955
51406,1161.4998178,,,744.8313825,,597.1415641
51408,2317.8617741,,,1561.7975049,,1220.097276
51411,3668.0892804,,,2647.1865899,,2048.5451985
51414,2546.3721467,,,1812.238007,,1445.5822735
51415,2603.333096,,,1650.4392653,,1301.4272765
51416,6582.439663,,,4459.0099817,,3691.3141844
51417,991.10917844,,,653.76585402,,490.14735429
51418,1374.3501364,,,981.92495568,,782.138795
51419,8910.3796732,,,6402.1215116,,4890.2822806
51422,6250.3905639,,,3814.2229132,,3010.7185404
51423,2117.6559038,,,1415.425563,,1066.924575
51424,1857.3628275,,,1475.4040005,,896.17446325
51425,11695.244999,,,9813.7043798,,6599.7395787
51426,2950.3435174,,,2111.2714354,,1609.890133
51428,24425.844452,,,17572.277445,,13429.9635
51429,7298.7887859,,,5241.877731,,4003.2658341
51431,4179.8268428,,,2732.64628,,2174.4294062
51433,3948.0077762,,,2822.4558342,,2237.1976905
51435,4499.2680761,,,2913.0821576,,2205.3149203
51442,3220.7833869,,,2679.2908476,,1811.6011361
51443,4857.201779,,,3167.4338171,,2248.2898218
51446,1301.3881527,,,924.40729449,,723.03198683
51447,2279.1371435,,,1489.2768126,,1191.8704723
51448,3220.6202012,,,2097.1657603,,1668.1414696
51449,1982.0827049,,,1353.1336583,,1129.2247706
51452,2896.4068525,,,2053.2617186,,1582.4759162
51453,3357.7680444,,,2404.5913947,,1834.1357892
51454,2016.8198086,,,1439.1932512,,1096.0805245
51455,1956.8833442,,,1262.0012905,,985.28620463
51456,4136.4474077,,,2688.4894513,,2131.4338606
51457,3383.7979809,,,2212.876151,,1848.462615
51464,2425.5791167,,,1695.6488553,,1398.8776617
51465,4800.7776604,,,3128.2906117,,2491.9699848
51466,3305.363786,,,2366.8636343,,1805.2925888
51467,1638.788663,,,1588.5000791,,1124.5396622
51468,7277.655274,,,5226.6629356,,3991.6339908
51469,7829.7691218,,,5253.9632681,,4075.9407002
51472,6342.7300497,,,4110.7592793,,3280.4904922
51473,4680.345499,,,3643.0733357,,2895.4174069
51474,2124.590414,,,1484.173419,,1224.3925646
51476,5969.1158729,,,3858.3642391,,2757.1778471
51478,1514.6703104,,,1172.1003024,,932.55844261
51483,3602.9109351,,,2388.0321466,,1674.2404468
51484,3194.2004501,,,2134.0642281,,1487.1865433
51486,2524.2010132,,,1647.5076131,,1315.8417033
51488,2217.2072879,,,1494.3070992,,1167.530466
51489,4735.4384203,,,3285.2064848,,2451.9210573
51492,880.5852,,,582.1669021,,462.720868
51494,7878.1611916,,,5089.0728762,,4065.6761773
51496,3663.7921303,,,2460.7702806,,1858.5261443
51500,5721.2679772,,,3673.9679651,,2885.0094927
51501,3269.1522353,,,2340.793602,,1785.3618226
51504,14128.845595,,,9802.5750118,,7305.5284713
51506,23869.307982,,,17109.206536,,13634.434103
51507,3288.2852326,,,2164.5926203,,1718.5146531
51508,4604.3852471,,,3302.0771447,,2520.2714394
51509,1107.5358987,,,790.93051826,,613.95582364
51510,6976.3912635,,,4685.4143204,,3653.0145137
51512,39574.78,,,29365.5,,21350.08
51514,1281.5637201,,,866.9434669,,678.89057016
51516,3155.4446397,,,2208.4542481,,1821.9854247
51518,2832.0940131,,,2026.1392514,,1544.805839
51520,10402.403328,,,6977.9751996,,5405.6555354
51521,2285.2626425,,,2204.1805245,,1568.7220261
51522,8943.8823737,,,6426.2413427,,4908.7221009
51523,7508.0262364,,,5375.5570731,,4273.9308156
51525,880.5852,,,576.3166,,554.97986834
51526,4967.445884,,,3553.5556094,,2820.4315659
51527,5153.4905986,,,3310.1740786,,2598.4766291
51530,1818.8610502,,,1242.9364981,,1038.3212868
51531,4067.9501064,,,2462.4450544,,1830.5253975
51533,3202.2590345,,,2049.8666048,,1647.598442
51534,4641.9581346,,,3117.699914,,2428.2600655
51536,6124.8198732,,,4249.192266,,3169.8194721
51537,22402.875097,,,14362.429526,,11303.500326
51539,1802.1794832,,,1257.6466701,,1037.4888633
51541,1828.349696,,,1302.3227981,,1024.5135783
51543,2690.5547725,,,1924.2399264,,1466.9029201
51545,7146.7687508,,,5012.7688296,,4135.7818196
51547,3270.6921142,,,2341.9022177,,1786.209369
51548,9986.4011078,,,7152.947282,,5691.841496
51553,8801.3370179,,,6303.0672518,,5013.8508298
51554,8265.1489317,,,4043.7748007,,2881.1147409
51555,2306.4181632,,,1633.2439516,,1257.1718773
51557,3125.1535815,,,2096.5960559,,1582.7502372
51558,3152.1478767,,,2143.0892524,,1780.8723747
51561,4411.2223845,,,3163.0120683,,2413.9549808
51562,13606.898751,,,7775.3706694,,6252.7502727
51563,1897.41793,,,1015.6456851,,719.3666639
51567,7051.3029567,,,4511.2730507,,3628.8486691
51568,20586.512729,,,14455.5675,,11926.888304
51572,1270.93519,,,879.22011316,,686.88625111
51578,12200.870218,,,7825.6650398,,6154.9865206
51580,1300.8536562,,,893.2099627,,749.82600864
51582,3016.4249962,,,2110.7786892,,1741.3948385
51584,8990.1178996,,,6459.5280048,,4934.1700431
51586,4243.2604872,,,3042.0900971,,2321.5090836
51588,1825.4613266,,,1266.1954091,,948.32538284
51589,2068.5019338,,,1387.3968516,,1094.7443263
51590,4420.8461239,,,2969.5250418,,2313.9741246
51592,1726.7611686,,,1151.1411232,,866.79157221
51594,2040.9029096,,,1385.9869805,,1113.7353096
51595,6742.5992948,,,4841.4563816,,3697.1402349
51596,4002.2373866,,,2535.0256412,,2312.8766554
51597,15717.279359,,,10904.668004,,8126.2779339
51598,20702.03245,,,14837.764639,,11822.394344
51599,2477.3744437,,,1849.0269675,,1358.8140238
51600,3033.4576356,,,2002.2269523,,1588.2014297
51601,9513.7432058,,,6160.4570633,,4851.6634081
51603,3090.9893483,,,2180.9836051,,1799.985758
51604,1426.2496415,,,1021.9799173,,792.52009506
51605,7912.6252909,,,5078.0436183,,3990.8934358
51606,2496.7695107,,,1948.9334189,,1708.4857964
51609,1917.7480583,,,1280.2676082,,964.57436718
51611,5222.002784,,,4351.7464887,,2946.5464332
51612,3260.7779702,,,2329.6024154,,1844.0245297
51617,3918.0005093,,,2518.5544083,,1974.9778309
51623,1359.443489,,,946.57922241,,780.83194476
51624,6608.919528,,,4435.8293641,,3444.9214078
51630,2064.6969738,,,1484.8180466,,1150.2200227
51633,2034.5732076,,,1647.2554058,,1202.8877174
51634,4197.7637103,,,3001.5706876,,2380.0863271
51637,5593.9748274,,,3755.6795124,,2920.3279689
51641,4036.5914685,,,2885.9844752,,2287.8775795
51643,4789.6737415,,,3121.2156511,,2486.2916851
51647,4676.1582571,,,3004.3313413,,2357.5874921
51649,5900.059818,,,3255.8557656,,2235.4436688
51650,2980.0376765,,,2119.466153,,1691.0662022
51651,2372.494492,,,2269.2835366,,1622.9708587
51652,3390.3316159,,,2180.4593648,,1708.6859975
51654,12178.269162,,,8168.0448493,,6323.54551
51655,5894.970071,,,4231.2168085,,3230.6067816
51658,6628.9434953,,,4759.6313754,,3634.584307
51662,2148.8047209,,,1405.1248584,,1125.9387996
51663,3153.4393465,,,2120.1915449,,1658.8908678
51664,1345.8298143,,,961.71987805,,765.99436976
51666,2452.2015597,,,1485.5032845,,1290.9598683
51670,1758.6768637,,,1219.8587659,,913.81760965
51673,2914.9516798,,,1960.3726395,,1535.6239892
51675,7332.2811839,,,4965.2565725,,4108.9254786
51678,2810.729706,,,1860.3138726,,768.0884492
51680,2435.6612885,,,1621.3356973,,1282.5015377
51684,1707.1405269,,,1736.8894115,,1289.2277036
51685,2894.3852985,,,2066.8404117,,1634.4064899
51686,1471.8263007,,,978.77932682,,736.26824703
51687,13797.507239,,,9886.1184424,,7872.2251621
51689,1581.9425377,,,1068.3521577,,835.76342131
51691,1496.4728311,,,576.3166,,394.0221
51693,3893.2152024,,,2502.6736362,,1962.4697507
51694,29166.396559,,,27252.241278,,13373.841872
51699,3119.130293,,,2232.7872668,,1702.7900414
51700,12197.212122,,,6987.0041535,,4827.4675183
51701,6742.7398857,,,4525.5070544,,3514.0890005
51704,8284.6767168,,,5932.5393825,,4718.2627138
51708,4841.5381163,,,3154.2614983,,2512.8139846
51709,1283.5353144,,,905.0452965,,693.1815365
51715,39574.78,,,29365.5,,21350.08
51716,7964.3987932,,,5111.2166265,,4017.0212993
51717,2071.4392432,,,1980.5029933,,1416.351313
51718,2169.2492607,,,1376.8807694,,1047.7108179
51720,17162.924343,,,11005.018468,,8659.1221755
51721,1870.9793349,,,1334.1973097,,1015.8102153
51722,4095.7125952,,,2679.0521397,,2131.4152317
51723,1851.6431262,,,1535.075298,,1035.1249026
51725,4483.3730928,,,1665.4429063,,966.71531543
51726,2327.6560415,,,1626.8478509,,1342.1110219
51727,4703.5944107,,,4884.5127205,,2719.4578572
51730,7801.7091908,,,5033.9335003,,3884.3994066
51732,4289.0979005,,,2802.2693055,,2230.3082196
51734,3294.3065443,,,3445.1492447,,2443.7025768
51736,3885.4534455,,,2497.70042,,1958.5527253
51737,2599.1900959,,,2065.7000509,,1734.2819578
51738,1666.3210284,,,1124.9292542,,879.8300919
51740,1419.8376089,,,1104.3540362,,729.64604396
51741,4013.4672644,,,2599.525135,,2274.6479199
51742,13062.475708,,,13071.616911,,8997.2723922
51743,2050.0585936,,,1313.0515282,,1054.5167752
51744,11969.591218,,,9005.1467175,,6330.5647265
51745,8931.5950566,,,8627.5612425,,5932.4092932
51746,3553.1063785,,,2413.7916194,,2004.1792925
51748,2398.3906677,,,1711.1331251,,1350.6414741
51749,5997.6875085,,,2311.9733152,,1255.3905319
51750,2965.8070561,,,1631.2070974,,1157.418185
51751,24804.242684,,,17779.703887,,14169.322475
51752,2516.0467195,,,1602.0499867,,1222.3692098
51755,1643.7956032,,,1343.7634243,,941.70516319
51756,4368.1662663,,,3638.179699,,2462.3127996
51758,5999.7227529,,,3863.9368193,,2976.8608836
51760,1496.293302,,,1068.3149731,,851.16684843
51761,2298.3815643,,,1533.8667011,,1212.2997088
51767,15315.81695,,,9666.2950459,,7034.868255
51771,4131.4824396,,,2511.9024764,,2164.4110103
51772,3299.3090363,,,2357.2353375,,1866.0686566
51773,15315.487185,,,11013.394889,,8415.6408248
51775,4028.5801716,,,2734.8020996,,2268.9862157
51781,1451.6057543,,,778.7706533,,551.12683109
51782,3090.6263429,,,2162.9127461,,1784.4098389
51783,3057.7746116,,,2017.7207296,,1600.636596
51784,3593.7864968,,,1285.6750145,,663.10115539
51786,1847.9102896,,,1327.6599878,,1028.7619519
51787,23468.336195,,,16882.931899,,12902.952843
51789,7170.7180005,,,5149.6748442,,3932.7759263
51793,5387.7924865,,,3460.2991058,,2716.7187314
51795,8915.8212204,,,6385.1706911,,5079.3487395
