CASEID,FULL_SAMPLE_WGT,REP_WGT_1,REP_WGT_2,REP_WGT_3,REP_WGT_4,REP_WGT_5,REP_WGT_6,REP_WGT_7,REP_WGT_8,REP_WGT_9,REP_WGT_10,REP_WGT_11,REP_WGT_12,REP_WGT_13,REP_WGT_14,REP_WGT_15,REP_WGT_16,REP_WGT_17,REP_WGT_18,REP_WGT_19,REP_WGT_20,REP_WGT_21,REP_WGT_22,REP_WGT_23,REP_WGT_24,REP_WGT_25,REP_WGT_26,REP_WGT_27,REP_WGT_28,REP_WGT_29,REP_WGT_30,REP_WGT_31,REP_WGT_32,REP_WGT_33,REP_WGT_34,REP_WGT_35,REP_WGT_36,REP_WGT_37,REP_WGT_38,REP_WGT_39,REP_WGT_40
327,1848.366519681636,0,4330.62502595637,3901.9814972824793,0,0,4075.2434276637564,3653.9174760797096,3827.649365353328,3145.1229648982467,0,3732.861857303543,0,3474.5543043800462,0,0,0,0,4120.92021100294,4156.063568627295,0,0,3108.3846235433584,3568.627429647306,0,0,3330.022171613387,4130.95164563066,3633.6955867885813,4727.270008369639,0,3873.5283468764105,0,3622.6404779126624,0,0,0,0,3406.0897928659183,2972.5655631728955,0
328,1232.2133403564305,0,2887.010704989383,2601.2555429772533,0,0,2716.7605901193588,2435.883690082427,2551.7020352692634,2096.6958842537906,0,2488.511953283681,0,2316.311251075561,0,0,0,0,2747.2110127902947,2770.6393283481348,0,0,2072.204272964565,2379.0250898564673,0,0,2219.9589204047375,2753.8984675994843,2422.402769774462,3151.434039599044,0,2582.287253337618,0,2415.03288263847,0,0,0,0,2270.669391882382,1981.6605110639298,0
330,2096.7775359397856,0,4455.347867754035,5035.14295994986,0,0,4456.674362746514,4223.283510442248,3966.5815452377287,3350.082570521041,0,3825.0316955046037,0,4067.8618122175135,0,0,0,0,4212.947422495851,4393.853948360753,0,0,3527.2175874504783,3786.3180044049614,0,0,3596.26594137446,4409.248957419244,3994.329821988102,4841.586029676465,0,4197.3737702900335,0,4358.03998044731,0,0,0,0,3978.208322727564,3659.8006587615223,0
332,2936.9679081797176,0,5233.208690570459,6653.8455745733145,0,0,7791.158495247339,5898.256489629692,5717.762522512686,4664.149881612249,0,7064.151211726039,0,5908.538325687331,0,0,0,0,6810.457615755002,5893.195899318157,0,0,7019.525717995294,5267.783164440998,0,0,5549.311287034301,6263.891199568836,5359.3922883230125,6770.44195097703,0,5297.404343892043,0,6689.358785445441,0,0,0,0,5801.879353774142,5489.437113221109,0
333,1752.9921088600495,0,3903.5148323471667,3545.634789223369,0,0,3401.214477286919,3251.7867151593587,3421.7563648738414,4026.1440141696116,0,3223.2354498004506,0,3612.9616955860984,0,0,0,0,3255.268002480513,3195.4852145736404,0,0,3466.5002154627123,3356.7082791065636,0,0,3485.764598246939,3348.1483728541743,3509.757214713626,3708.2613866989846,0,4194.55055060857,0,3428.8799226992383,0,0,0,0,3161.9941757338383,3092.5935307512245,0
337,1525.1188948572992,0,3396.092998410453,3084.7341433980455,0,0,2959.0871736129416,2829.0836771424506,2976.958800493921,3502.781489084789,0,2804.2438195921095,0,3143.3091572313137,0,0,0,0,2832.1124284101174,2780.1008654582993,0,0,3015.8863527725985,2920.366381066268,0,0,3032.6465389899213,2912.919185669471,3053.5203310198244,3226.220745284519,0,3649.2966898334985,0,2983.1563598458497,0,0,0,0,2750.963360568902,2690.584175492538,0
340,1284.5792605450827,0,2576.460817626217,3033.9565863637918,0,0,3056.177812738051,2715.7761606891195,2567.614362960728,2266.465374833714,0,2547.5089942294344,0,2651.631634899121,0,0,0,0,2847.839805149028,2648.0012809096615,0,0,2452.1352423686767,2315.909929243535,0,0,2153.4096450259294,2588.855012123842,2390.3214969851892,2719.9358278555355,0,2542.535941640091,0,2538.9147738351016,0,0,0,0,2304.6851068122483,2179.384753214399,0
344,2946.268244586963,0,5909.284793507907,6958.5818644356,0,0,7009.547729783976,6228.813828310946,5888.994859473749,5198.289561747211,0,5842.881854805129,0,6081.694078519113,0,0,0,0,6531.710608515492,6073.367619417464,0,0,5624.135791323436,5311.693946357622,0,0,4938.9887020556625,5937.7117055616545,5482.361841909774,6238.354302501115,0,5831.475826876246,0,5823.170436901609,0,0,0,0,5285.949067161619,4998.5643458138575,0
347,10983.243664151729,0,27542.076138414,25131.749945629974,0,0,21847.602683134126,18939.683701582984,33896.60660266742,19539.489171551075,0,28624.44449691042,0,22333.969584268223,0,0,0,0,19630.82582057811,17820.887881892228,0,0,21954.191079216234,15931.68609597547,0,0,15555.446203057958,18569.496263135807,23027.287090704645,34642.69465064983,0,28159.11603681357,0,25804.613388049587,0,0,0,0,36340.790802573734,23779.75564928496,0
348,2001.2802617404975,0,4252.430023735156,4805.818475288482,0,0,4253.696103803375,4030.934986812502,3785.9244564590545,3197.5037926852156,0,3650.8214636676585,0,3882.591935834546,0,0,0,0,4021.0696537305785,4193.736831448699,0,0,3366.5712340173095,3613.8709791604365,0,0,3432.474795766318,4208.430678187314,3812.408944014835,4621.077053063347,0,4006.2053001077043,0,4159.554002869483,0,0,0,0,3797.0216949115006,3493.1158383483557,0
349,1383.7188962509686,0,3034.435423423955,2712.414434956098,0,0,2948.6274538504913,2905.9038939764832,2635.864268611182,1889.0924818317903,0,3156.801969202366,0,2278.067888912232,0,0,0,0,3607.8559277917684,3508.743805599428,0,0,3287.757739310976,2020.35676623965,0,0,2756.2686733212836,3221.9800955374308,2829.3220413220233,2384.9711136929027,0,3098.971909141178,0,2947.754867918256,0,0,0,0,2162.6584875114,2964.4712587040176,0
352,12975.763463974465,0,26411.271473381934,30312.97696635459,0,0,26417.905401375217,21891.936594258957,21208.366999693604,29249.80843017079,0,20118.373393855996,0,31548.464988834643,0,0,0,0,28505.669457506923,23696.21172567177,0,0,18857.181607259026,27771.81060108596,0,0,34087.53655087706,22534.362164950755,23571.779372657886,29153.964469921473,0,29335.051560393436,0,29966.822372273004,0,0,0,0,28135.379515021687,21860.11912865434,0
353,3738.240150148442,0,7497.7306341126205,8829.084100376844,0,0,8893.749849832073,7903.150700406128,7471.9866625005,6595.616263903768,0,7413.478247384897,0,7716.484412785493,0,0,0,0,8287.467677379173,7705.919759081765,0,0,7135.932128257231,6739.504324514807,0,0,6266.614012853523,7533.798844866787,6956.048619375454,7915.2557026355325,0,7399.006221073034,0,7388.468299984933,0,0,0,0,6706.83909070657,6342.203892993256,0
354,1012.429669110651,0,2030.61457800511,2391.185781346788,0,0,2408.6992424124587,2140.4147211425297,2023.642323785481,1786.294438943352,0,2007.796457020253,0,2089.859786141265,0,0,0,0,2244.4995028050917,2086.9985550742604,0,0,1932.6284864605745,1825.2637228155024,0,0,1697.1905754170255,2040.3829516816377,1883.910535215946,2143.6931256616226,0,2003.876990046015,0,2001.0229989882398,0,0,0,0,1816.4169792871114,1717.6626249013113,0
355,1344.9934684855125,0,2647.4425825983653,3301.938253787045,0,0,3132.841969454856,3782.2909311560256,2290.2890517488822,2759.2870968000448,0,2909.2786408898983,0,2695.4329090871133,0,0,0,0,3376.982001912201,2321.3097968286897,0,0,3109.0597200317516,2339.302942768442,0,0,2802.4423355216113,2397.9488660903116,2366.1898815913833,2753.6329161372487,0,2537.5325106241125,0,2851.4713996708497,0,0,0,0,2395.7186459519266,2835.4032325908042,0
358,6172.0953714221,11319.583862998174,0,0,12694.712713554442,12199.965546089603,0,0,0,0,12360.020740543641,0,11522.520817884078,0,11444.74793985275,13225.686894127453,10946.069629075877,10517.038343978918,0,0,17649.481099315162,14340.048082376908,0,0,16430.254285202413,10007.976180262911,0,0,0,0,13447.096391693112,0,12671.25408031614,0,11313.820864790627,12820.63257842435,10481.008237587568,15381.21288951633,0,0,9791.559143428018
363,1848.366519681636,3039.8128297438034,0,0,3672.729639662267,3792.832933555072,0,0,0,0,3239.9205869648226,0,3685.9011721547677,0,3462.0116186196888,3846.4539054931183,3639.5260978071865,3333.2388391553377,0,0,3564.047332295395,5072.105802272934,0,0,3537.284686447397,3987.1937931031853,0,0,0,0,4403.951706847189,0,3581.664463655746,0,3580.2206666708444,3428.26200232462,4000.8003357358753,4577.541653828758,0,0,3158.7283804013896
372,8591.783393898308,18199.970634527395,0,0,22890.48422459489,25441.542480648724,0,0,0,0,11849.556840665997,0,17571.865332036075,0,22867.668935952774,14563.499386105499,13140.74716395868,16327.073247785012,0,0,20871.417146510455,17344.157128453626,0,0,20007.39865650164,16859.828158090102,0,0,0,0,16448.76889659032,0,30873.45759701262,0,15735.657399699243,13495.231430408425,18462.829974722008,14915.229919464342,0,0,14956.024537134583
374,1195.715781146827,1834.3597909544412,0,0,2055.0187285855936,2210.718931928242,0,0,0,0,2420.445908872128,0,2125.703709369529,0,2102.328522970087,1899.7043469264227,2267.676790448773,2060.261419577969,0,0,2272.4708173039526,3170.186323216531,0,0,2537.307898468547,2253.7186437485566,0,0,0,0,2556.042298199827,0,2532.0451066523656,0,2565.8531873458883,2285.0825582193834,2454.9017657516147,2282.30066657483,0,0,2321.8037114467766
378,1274.2385715948078,2163.7395820398747,0,0,2069.136510245067,2268.1506665867514,0,0,0,0,2438.401229041668,0,2241.958514559824,0,2210.086010585673,1989.209093717926,2500.678469105897,2329.3239035202314,0,0,2532.426011784394,3571.247866614148,0,0,2760.8753848798565,2778.204505245432,0,0,0,0,2576.8798842339565,0,2252.949677402915,0,2397.4771727310654,2866.4045814335554,2364.215590362269,2735.659389880466,0,0,2413.771269532259
379,1653.7367110400075,2043.36365095771,0,0,2729.8332945898333,3106.235383717066,0,0,0,0,3145.9346167537055,0,3389.9653322102395,0,3039.9439089246475,3264.6721871806217,3249.5316731784415,2876.570119399087,0,0,3386.597549954518,4597.389099961091,0,0,3067.458867934902,3333.082175230654,0,0,0,0,3133.014682500839,0,2526.7331192642496,0,4929.8537616831,2950.382227800822,2657.7546812134215,2224.2259785681413,0,0,3485.572828745024
380,913.4600887983603,1344.5525086462324,0,0,1722.7480244971466,1409.2464382443327,0,0,0,0,1598.7884320559665,0,1825.5789562835369,0,1653.0079484290732,1761.1469608428501,1627.492880172498,1801.389305337159,0,0,1423.6694514708047,2303.0793652115017,0,0,1704.9205422357943,1724.9405616416768,0,0,0,0,1994.8459004309009,0,2335.8042703877645,0,1928.5404298804724,1755.7440803924326,1943.9738555724418,1665.1610311682755,0,0,1603.2657765445244
384,1159.8716886164398,1779.3710025502864,0,0,1993.4152249599645,2144.447987608419,0,0,0,0,2347.887957818575,0,2061.9812749480734,0,2039.306808868148,1842.756718179481,2199.6984146612594,1998.5007552758632,0,0,2204.348730490041,3075.153328169033,0,0,2461.2467637701657,2186.158692732019,0,0,0,0,2479.419560511791,0,2456.141735194883,0,2488.93634764473,2216.582407976462,2381.310928002348,2213.883909378222,0,0,2252.2027674911205
390,2464.426680712861,4052.9817880948276,0,0,4896.849633798606,5056.98332955604,0,0,0,0,4319.785417495144,0,4914.411235220593,0,4615.899341941022,5128.476159837687,4852.579358628333,4444.206622947085,0,0,4751.943536904745,6762.63756858835,0,0,4716.260906986932,5316.1246215326755,0,0,0,0,5871.787857742913,0,4775.4324543352295,0,4773.507440127691,4570.90098583808,5334.266221880443,6103.235296489312,0,0,4211.531866053768
400,3696.6400210692937,0,8661.032114968155,7803.766628931765,0,0,8150.281770358081,7307.651070247286,7655.106105807794,6290.0876527613755,0,7465.5358598510475,0,6948.933753226687,0,0,0,0,8241.633038370888,8311.917985044409,0,0,6216.612818893698,7137.0752695694055,0,0,6659.876761214216,8261.695402798458,7267.20830932339,9454.302118797137,0,7746.861760012859,0,7245.0986479154135,0,0,0,0,6812.008175647151,5944.981533191793,0
402,1848.366519681636,0,4330.62502595637,3901.9814972824793,0,0,4075.2434276637564,3653.9174760797096,3827.649365353328,3145.1229648982467,0,3732.861857303543,0,3474.5543043800462,0,0,0,0,4120.92021100294,4156.063568627295,0,0,3108.3846235433584,3568.627429647306,0,0,3330.022171613387,4130.95164563066,3633.6955867885813,4727.270008369639,0,3873.5283468764105,0,3622.6404779126624,0,0,0,0,3406.0897928659183,2972.5655631728955,0
404,1525.1188948572992,0,3396.092998410453,3084.7341433980455,0,0,2959.0871736129416,2829.0836771424506,2976.958800493921,3502.781489084789,0,2804.2438195921095,0,3143.3091572313137,0,0,0,0,2832.1124284101174,2780.1008654582993,0,0,3015.8863527725985,2920.366381066268,0,0,3032.6465389899213,2912.919185669471,3053.5203310198244,3226.220745284519,0,3649.2966898334985,0,2983.1563598458497,0,0,0,0,2750.963360568902,2690.584175492538,0
410,3050.2377897145984,0,6792.185996820906,6169.468286796091,0,0,5918.174347225883,5658.167354284901,5953.917600987842,7005.562978169578,0,5608.487639184219,0,6286.6183144626275,0,0,0,0,5664.224856820235,5560.2017309165985,0,0,6031.772705545197,5840.732762132536,0,0,6065.293077979843,5825.838371338942,6107.040662039649,6452.441490569038,0,7298.593379666997,0,5966.312719691699,0,0,0,0,5501.926721137804,5381.168350985076,0
411,14236.567253882613,0,28351.708064454124,32263.00665942675,0,0,26951.01841088532,26563.160148500305,28140.957895213534,30475.824137092015,0,29055.06053266239,0,29617.215738372804,0,0,0,0,27438.15436230756,26505.263164547032,0,0,26846.618740189086,24802.01002878336,0,0,28595.920780441767,26827.97071928581,28719.369954471396,30193.740714185427,0,29796.148639905314,0,28890.292361703447,0,0,0,0,24507.155279850504,25094.77504796194,0
417,3106.071726399887,0,4876.264865484396,8656.877156232002,0,0,11503.643272716216,8687.522304807339,7219.009578905713,4556.0558611342085,0,9202.408530831946,0,5865.899215526776,0,0,0,0,6469.334616291613,5940.714954242124,0,0,7365.615525944696,4278.040990930149,0,0,4299.415373145691,5569.479295175511,6249.676327287394,8004.853753490807,0,4994.66338262397,0,5832.834347287568,0,0,0,0,8773.33884589407,6043.787491902045,0
419,3738.240150148442,0,7497.7306341126205,8829.084100376844,0,0,8893.749849832073,7903.150700406128,7471.9866625005,6595.616263903768,0,7413.478247384897,0,7716.484412785493,0,0,0,0,8287.467677379173,7705.919759081765,0,0,7135.932128257231,6739.504324514807,0,0,6266.614012853523,7533.798844866787,6956.048619375454,7915.2557026355325,0,7399.006221073034,0,7388.468299984933,0,0,0,0,6706.83909070657,6342.203892993256,0
422,1232.2133403564305,0,2887.010704989383,2601.2555429772533,0,0,2716.7605901193588,2435.883690082427,2551.7020352692634,2096.6958842537906,0,2488.511953283681,0,2316.311251075561,0,0,0,0,2747.2110127902947,2770.6393283481348,0,0,2072.204272964565,2379.0250898564673,0,0,2219.9589204047375,2753.8984675994843,2422.402769774462,3151.434039599044,0,2582.287253337618,0,2415.03288263847,0,0,0,0,2270.669391882382,1981.6605110639298,0
424,3866.6902743008523,0,7299.193326970413,8906.84504784901,0,0,9163.957349174523,7398.244078006936,7124.615644936432,5560.6768389010285,0,8555.158008966517,0,7311.084315475572,0,0,0,0,8126.349817659601,7887.276028658792,0,0,8144.123253726144,6946.59609374429,0,0,7475.030502745904,8604.979378217124,7223.570047307056,9720.63755476137,0,7053.787995741436,0,9261.392997063427,0,0,0,0,8077.804831213328,7435.326993351145,0
431,8957.169946666545,0,17837.94245360195,20298.800159154052,0,0,16956.67556911955,16712.648177582883,17705.345525668927,19174.36494294008,0,18280.468202808144,0,18634.15737690157,0,0,0,0,17263.16514811761,16676.22133988944,0,0,16890.99080283243,15604.591674734927,0,0,17991.59289202781,16879.258094418892,18069.262965988753,18996.88752769993,0,18746.73594865241,0,18176.801603777527,0,0,0,0,15419.078970114855,15788.789591582234,0
433,1848.366519681636,0,4330.62502595637,3901.9814972824793,0,0,4075.2434276637564,3653.9174760797096,3827.649365353328,3145.1229648982467,0,3732.861857303543,0,3474.5543043800462,0,0,0,0,4120.92021100294,4156.063568627295,0,0,3108.3846235433584,3568.627429647306,0,0,3330.022171613387,4130.95164563066,3633.6955867885813,4727.270008369639,0,3873.5283468764105,0,3622.6404779126624,0,0,0,0,3406.0897928659183,2972.5655631728955,0
448,3505.984217720099,0,7807.029664694333,7091.269578446738,0,0,6802.428954573838,6503.573430318717,6843.512729747683,8052.288028339223,0,6446.470899600901,0,7225.923391172197,0,0,0,0,6510.536004961026,6390.970429147281,0,0,6933.000430925425,6713.416558213127,0,0,6971.529196493878,6696.296745708349,7019.514429427252,7416.522773397969,0,8389.10110121714,0,6857.7598453984765,0,0,0,0,6323.988351467677,6185.187061502449,0
458,4742.655778664702,0,9871.662739009056,9603.814819069883,0,0,11659.292370264502,8906.0193312405,9565.85251688557,7263.672511500287,0,11616.663132525553,0,8688.82770369074,0,0,0,0,11059.873527530723,10380.30430226659,0,0,9986.040401400123,9109.670128352132,0,0,9630.631701766697,11217.13133685465,9143.30037902217,13205.777819785553,0,9057.28382691561,0,10711.660985457356,0,0,0,0,9622.953951913994,8402.73301277759,0
459,1848.366519681636,0,4330.62502595637,3901.9814972824793,0,0,4075.2434276637564,3653.9174760797096,3827.649365353328,3145.1229648982467,0,3732.861857303543,0,3474.5543043800462,0,0,0,0,4120.92021100294,4156.063568627295,0,0,3108.3846235433584,3568.627429647306,0,0,3330.022171613387,4130.95164563066,3633.6955867885813,4727.270008369639,0,3873.5283468764105,0,3622.6404779126624,0,0,0,0,3406.0897928659183,2972.5655631728955,0
460,1481.30196315208,0,3596.605500171764,3063.329344385631,0,0,3510.45828128046,2840.6230400869053,2554.6991358670434,3302.969183240763,0,2502.610362998291,0,3178.5481856437705,0,0,0,0,3133.52894007328,2704.039874046075,0,0,2262.3701607454304,2630.42410064157,0,0,3516.4387582382697,2952.577344816429,2862.904461459423,3524.938856364315,0,3250.211963413801,0,3724.0602519666245,0,0,0,0,2802.520768425439,2433.4291747698385,0
461,13842.49189210145,0,29514.749033581604,32241.769580710203,0,0,28680.324062035448,24973.751740755855,24856.339782151612,25937.213186357152,0,30926.03486114834,0,29357.347769769203,0,0,0,0,24474.850173334187,23331.00452733633,0,0,23666.63570891043,24045.421470491696,0,0,31566.33694836318,25668.36850841702,27169.41050964191,25829.72447355216,0,29115.851777527518,0,29641.686812964508,0,0,0,0,22441.613078119426,28003.23783466688,0
462,2190.2574553566606,0,5165.988802871921,5310.084210018703,0,0,4300.068909670445,3984.673754428253,3741.8128762630586,4614.243194148604,0,4894.525608267696,0,5159.545854310046,0,0,0,0,3846.112853248581,3787.0050198347603,0,0,3775.872699191682,4024.092027903374,0,0,4798.815418620987,4657.131624703578,4459.837387142237,4360.957396128721,0,5027.518662462334,0,4059.7847319781476,0,0,0,0,3860.975248416847,3970.69169951084,0
469,1232.2133403564305,0,2887.010704989383,2601.2555429772533,0,0,2716.7605901193588,2435.883690082427,2551.7020352692634,2096.6958842537906,0,2488.511953283681,0,2316.311251075561,0,0,0,0,2747.2110127902947,2770.6393283481348,0,0,2072.204272964565,2379.0250898564673,0,0,2219.9589204047375,2753.8984675994843,2422.402769774462,3151.434039599044,0,2582.287253337618,0,2415.03288263847,0,0,0,0,2270.669391882382,1981.6605110639298,0
470,1525.1188948572992,0,3396.092998410453,3084.7341433980455,0,0,2959.0871736129416,2829.0836771424506,2976.958800493921,3502.781489084789,0,2804.2438195921095,0,3143.3091572313137,0,0,0,0,2832.1124284101174,2780.1008654582993,0,0,3015.8863527725985,2920.366381066268,0,0,3032.6465389899213,2912.919185669471,3053.5203310198244,3226.220745284519,0,3649.2966898334985,0,2983.1563598458497,0,0,0,0,2750.963360568902,2690.584175492538,0
471,4489.3552656257725,0,8881.085768849576,8710.09865024974,0,0,9712.323920664729,7910.7462409487525,8535.149247053707,9280.65082989613,0,10011.565900464926,0,9017.703279409037,0,0,0,0,8719.934172560865,7965.906749201274,0,0,11115.277268139787,8552.35153112101,0,0,10061.812189388625,9074.169578002351,8814.58812005704,10339.378132463487,0,9789.199372645266,0,10119.39066844856,0,0,0,0,8916.28378380935,8725.342179171823,0
473,1535.4498223511903,0,4054.0151848349146,5008.070492500312,0,0,4568.018120755496,3661.1705927653124,2625.2483505177843,2336.973329584017,0,3488.981027436116,0,3377.042753627698,0,0,0,0,3051.02864045175,2915.3081524835848,0,0,3042.8557271273685,3995.440593419893,0,0,2572.442765960321,4245.24852032476,2802.0084589408834,2995.8397001136877,0,5137.909067199531,0,2856.102151622552,0,0,0,0,3172.6391067418904,3068.564024355771,0
474,1525.1188948572992,0,3396.092998410453,3084.7341433980455,0,0,2959.0871736129416,2829.0836771424506,2976.958800493921,3502.781489084789,0,2804.2438195921095,0,3143.3091572313137,0,0,0,0,2832.1124284101174,2780.1008654582993,0,0,3015.8863527725985,2920.366381066268,0,0,3032.6465389899213,2912.919185669471,3053.5203310198244,3226.220745284519,0,3649.2966898334985,0,2983.1563598458497,0,0,0,0,2750.963360568902,2690.584175492538,0
475,1012.429669110651,0,2030.61457800511,2391.185781346788,0,0,2408.6992424124587,2140.4147211425297,2023.642323785481,1786.294438943352,0,2007.796457020253,0,2089.859786141265,0,0,0,0,2244.4995028050917,2086.9985550742604,0,0,1932.6284864605745,1825.2637228155024,0,0,1697.1905754170255,2040.3829516816377,1883.910535215946,2143.6931256616226,0,2003.876990046015,0,2001.0229989882398,0,0,0,0,1816.4169792871114,1717.6626249013113,0
476,4489.3552656257725,0,8881.085768849576,8710.09865024974,0,0,9712.323920664729,7910.7462409487525,8535.149247053707,9280.65082989613,0,10011.565900464926,0,9017.703279409037,0,0,0,0,8719.934172560865,7965.906749201274,0,0,11115.277268139787,8552.35153112101,0,0,10061.812189388625,9074.169578002351,8814.58812005704,10339.378132463487,0,9789.199372645266,0,10119.39066844856,0,0,0,0,8916.28378380935,8725.342179171823,0
485,3106.071726399887,5352.179837700094,0,0,6515.309533236935,6608.512170048023,0,0,0,0,5021.666972636125,0,4586.3652678980525,0,7754.301200911317,5251.572302784657,5058.010957197802,5437.421737869164,0,0,6263.059967534247,8006.164197063122,0,0,6895.572887154548,4841.004071261152,0,0,0,0,6275.9541489132835,0,9405.019023893035,0,6327.1020575311195,4961.626259156439,7838.253096343707,6237.04489765483,0,0,4695.399009710636
493,3590.5976769163312,6089.533760939784,0,0,8845.985108094861,7191.878736527916,0,0,0,0,7523.210046641245,0,6247.499098355352,0,7079.08460655139,9667.63052821768,5962.894922255709,6301.268883233456,0,0,11082.777126592444,7326.882663695236,0,0,8857.057206229996,6321.23810387648,0,0,0,0,8963.263963749429,0,7436.716952766614,0,6542.803358404008,7020.614965723823,6553.046548030449,8029.840149230689,0,0,5517.075561478283
496,1599.199114797475,2476.6273541319006,0,0,3131.2236936890026,3179.1484302056424,0,0,0,0,3001.2026361034054,0,3150.4337496980497,0,2986.9170284651063,3331.9946212588557,3062.850034656221,2881.1594807879433,0,0,3298.1162380216097,4221.709558206971,0,0,3267.50831030707,3065.8067169444985,0,0,0,0,3739.1460117037727,0,3141.152462441892,0,3391.6089236522607,3047.6455397542054,3152.923026468069,3861.666676861448,0,0,3127.1458009764524
497,1599.199114797475,2476.6273541319006,0,0,3131.2236936890026,3179.1484302056424,0,0,0,0,3001.2026361034054,0,3150.4337496980497,0,2986.9170284651063,3331.9946212588557,3062.850034656221,2881.1594807879433,0,0,3298.1162380216097,4221.709558206971,0,0,3267.50831030707,3065.8067169444985,0,0,0,0,3739.1460117037727,0,3141.152462441892,0,3391.6089236522607,3047.6455397542054,3152.923026468069,3861.666676861448,0,0,3127.1458009764524
510,7488.266131214342,10688.195586407446,0,0,13201.964925865692,16135.546598485445,0,0,0,0,17928.065100886517,0,13479.625990075976,0,14470.189464080217,15058.641539434218,15704.814278332266,12368.899402877354,0,0,13447.59288168568,14008.577754245893,0,0,16469.938273082982,14994.951400369184,0,0,0,0,21117.333810100125,0,12366.314836613683,0,17951.139444267646,16038.292371385822,12631.710530096558,14036.055849349787,0,0,17497.817217838696
512,2982.6772758588777,5484.291021925686,0,0,4958.234205984512,7861.329289067774,0,0,0,0,4864.120533581958,0,4469.462398157664,0,7081.889362449295,7501.276828828544,4578.5496121834285,6189.30256145848,0,0,6379.793673270367,5860.685546127146,0,0,6647.899120629523,5412.224192339278,0,0,0,0,7884.741405317287,0,7597.918366691989,0,5229.557824291531,5663.947529219208,7744.571907599791,5597.783338313856,0,0,6636.531691681092
